area_code,area_name,geography,period,indicator,measure,unit,value
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,74
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,79
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,76
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,69
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,59
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,57
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,90
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,105
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,89
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,76
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,96
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,106
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,54
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,35
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,30
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,13
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,21
E01006109,Trafford 001A,Lower-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,17
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,140
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,130
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,152
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,135
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,113
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,110
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,140
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,165
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,168
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,145
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,115
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,121
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,76
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,54
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,33
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,22
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,38
E01006110,Trafford 001B,Lower-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,21
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,122
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,143
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,167
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,170
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,148
E01006111,Trafford 001C,Lower-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,147
